Unnamed: 0,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,sale,month_name,City,Hour,grouped
4580,252568,iPhone,1,700.0,2019-09-14 12:05:00,"128 Sunset St, Los Angeles, CA 90001",700.0,September, Los Angeles,12,"iPhone,Lightning Charging Cable"
4584,252571,iPhone,1,700.0,2019-09-18 23:10:00,"553 River St, Seattle, WA 98101",700.0,September, Seattle,23,"iPhone,Apple Airpods Headphones"
4613,252599,iPhone,1,700.0,2019-09-11 20:49:00,"602 Madison St, Los Angeles, CA 90001",700.0,September, Los Angeles,20,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
4631,252615,iPhone,1,700.0,2019-09-11 16:08:00,"746 Sunset St, Atlanta, GA 30301",700.0,September, Atlanta,16,"iPhone,Lightning Charging Cable,Wired Headphones"
4675,252657,iPhone,1,700.0,2019-09-22 18:28:00,"890 Lake St, Atlanta, GA 30301",700.0,September, Atlanta,18,"iPhone,Lightning Charging Cable"
4688,252669,Vareebadd Phone,1,400.0,2019-09-02 10:25:00,"598 Chestnut St, New York City, NY 10001",400.0,September, New York City,10,"Vareebadd Phone,USB-C Charging Cable"
4725,252705,Apple Airpods Headphones,1,150.0,2019-09-26 19:53:00,"849 10th St, San Francisco, CA 94016",150.0,September, San Francisco,19,"Apple Airpods Headphones,Google Phone"
4727,252706,Google Phone,1,600.0,2019-09-09 22:17:00,"268 Washington St, Los Angeles, CA 90001",600.0,September, Los Angeles,22,"Google Phone,USB-C Charging Cable"
4752,252730,Wired Headphones,1,11.99,2019-09-16 18:25:00,"255 12th St, San Francisco, CA 94016",11.99,September, San Francisco,18,"Wired Headphones,USB-C Charging Cable"
4785,252762,Google Phone,1,600.0,2019-09-14 21:59:00,"884 Dogwood St, Boston, MA 02215",600.0,September, Boston,21,"Google Phone,USB-C Charging Cable"
4813,252789,27in FHD Monitor,1,149.99,2019-09-29 19:54:00,"695 Wilson St, Dallas, TX 75001",149.99,September, Dallas,19,"27in FHD Monitor,AA Batteries (4-pack)"
4819,252794,LG Washing Machine,1,600.0,2019-09-19 13:52:00,"36 North St, Boston, MA 02215",600.0,September, Boston,13,"LG Washing Machine,AA Batteries (4-pack)"
4834,252808,iPhone,1,700.0,2019-09-15 21:24:00,"959 Spruce St, Los Angeles, CA 90001",700.0,September, Los Angeles,21,"iPhone,Lightning Charging Cable"
4871,252844,iPhone,1,700.0,2019-09-21 20:48:00,"522 Highland St, New York City, NY 10001",700.0,September, New York City,20,"iPhone,Lightning Charging Cable"
4888,252860,Google Phone,1,600.0,2019-09-15 01:47:00,"271 5th St, San Francisco, CA 94016",600.0,September, San Francisco,1,"Google Phone,USB-C Charging Cable,Wired Headphones"
4898,252868,Google Phone,1,600.0,2019-09-30 18:20:00,"284 Cherry St, New York City, NY 10001",600.0,September, New York City,18,"Google Phone,USB-C Charging Cable"
4946,252915,iPhone,1,700.0,2019-09-07 18:55:00,"112 Johnson St, Atlanta, GA 30301",700.0,September, Atlanta,18,"iPhone,Wired Headphones"
5088,253056,Apple Airpods Headphones,1,150.0,2019-09-26 19:34:00,"379 Meadow St, San Francisco, CA 94016",150.0,September, San Francisco,19,"Apple Airpods Headphones,Google Phone"
5117,253084,Google Phone,1,600.0,2019-09-25 12:51:00,"517 Hickory St, New York City, NY 10001",600.0,September, New York City,12,"Google Phone,USB-C Charging Cable"
5138,253104,Google Phone,1,600.0,2019-09-29 18:14:00,"450 Lincoln St, Portland, OR 97035",600.0,September, Portland,18,"Google Phone,Bose SoundSport Headphones"
5181,253146,Vareebadd Phone,1,400.0,2019-09-19 21:56:00,"948 Dogwood St, Portland, OR 97035",400.0,September, Portland,21,"Vareebadd Phone,USB-C Charging Cable"
5217,253181,AAA Batteries (4-pack),1,2.99,2019-09-26 10:50:00,"955 Church St, Boston, MA 02215",2.99,September, Boston,10,"AAA Batteries (4-pack),iPhone"
5255,253218,Google Phone,1,600.0,2019-09-05 08:54:00,"158 North St, Dallas, TX 75001",600.0,September, Dallas,8,"Google Phone,USB-C Charging Cable"
5282,253244,Lightning Charging Cable,1,14.95,2019-09-30 11:05:00,"677 Main St, Los Angeles, CA 90001",14.95,September, Los Angeles,11,"Lightning Charging Cable,USB-C Charging Cable"
5359,253320,Google Phone,1,600.0,2019-09-30 10:31:00,"778 4th St, Dallas, TX 75001",600.0,September, Dallas,10,"Google Phone,USB-C Charging Cable"
5370,253330,AAA Batteries (4-pack),2,2.99,2019-09-22 18:11:00,"797 Washington St, Portland, OR 97035",5.98,September, Portland,18,"AAA Batteries (4-pack),AA Batteries (4-pack)"
5407,253366,Google Phone,1,600.0,2019-09-19 09:39:00,"191 Cedar St, Atlanta, GA 30301",600.0,September, Atlanta,9,"Google Phone,Wired Headphones"
5456,253414,iPhone,1,700.0,2019-09-28 19:30:00,"101 Johnson St, Dallas, TX 75001",700.0,September, Dallas,19,"iPhone,Wired Headphones"
5458,253415,iPhone,1,700.0,2019-09-19 16:05:00,"833 Chestnut St, Los Angeles, CA 90001",700.0,September, Los Angeles,16,"iPhone,Lightning Charging Cable"
5469,253425,Google Phone,1,600.0,2019-09-10 11:25:00,"815 Maple St, Dallas, TX 75001",600.0,September, Dallas,11,"Google Phone,Wired Headphones"
5486,253441,27in 4K Gaming Monitor,1,389.99,2019-09-30 19:13:00,"696 Cherry St, Atlanta, GA 30301",389.99,September, Atlanta,19,"27in 4K Gaming Monitor,Wired Headphones"
5510,253464,iPhone,1,700.0,2019-09-14 11:48:00,"820 South St, Boston, MA 02215",700.0,September, Boston,11,"iPhone,Lightning Charging Cable"
5515,253468,AA Batteries (4-pack),1,3.84,2019-09-21 20:15:00,"877 Highland St, San Francisco, CA 94016",3.84,September, San Francisco,20,"AA Batteries (4-pack),Lightning Charging Cable"
5525,253477,iPhone,1,700.0,2019-09-14 21:00:00,"950 4th St, Dallas, TX 75001",700.0,September, Dallas,21,"iPhone,Lightning Charging Cable"
5563,253514,iPhone,1,700.0,2019-09-03 09:04:00,"882 Main St, San Francisco, CA 94016",700.0,September, San Francisco,9,"iPhone,AA Batteries (4-pack)"
5577,253527,Google Phone,1,600.0,2019-09-08 23:12:00,"542 Park St, Seattle, WA 98101",600.0,September, Seattle,23,"Google Phone,Bose SoundSport Headphones"
5601,253550,iPhone,1,700.0,2019-09-19 22:09:00,"244 Main St, New York City, NY 10001",700.0,September, New York City,22,"iPhone,Lightning Charging Cable"
5609,253557,Google Phone,1,600.0,2019-09-03 20:49:00,"296 Adams St, Boston, MA 02215",600.0,September, Boston,20,"Google Phone,USB-C Charging Cable"
5643,253590,AA Batteries (4-pack),2,3.84,2019-09-26 16:48:00,"513 Pine St, Atlanta, GA 30301",7.68,September, Atlanta,16,"AA Batteries (4-pack),USB-C Charging Cable"
5657,253603,Vareebadd Phone,1,400.0,2019-09-12 07:22:00,"396 6th St, San Francisco, CA 94016",400.0,September, San Francisco,7,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
5697,253641,iPhone,1,700.0,2019-09-16 23:06:00,"649 13th St, Boston, MA 02215",700.0,September, Boston,23,"iPhone,Lightning Charging Cable"
5700,253643,Apple Airpods Headphones,1,150.0,2019-09-28 23:36:00,"272 11th St, New York City, NY 10001",150.0,September, New York City,23,"Apple Airpods Headphones,Wired Headphones"
5715,253657,AAA Batteries (4-pack),3,2.99,2019-09-10 19:22:00,"554 Washington St, New York City, NY 10001",8.97,September, New York City,19,"AAA Batteries (4-pack),27in 4K Gaming Monitor"
5721,253662,Wired Headphones,2,11.99,2019-09-08 22:03:00,"554 6th St, Dallas, TX 75001",23.98,September, Dallas,22,"Wired Headphones,Apple Airpods Headphones"
5768,253708,Vareebadd Phone,1,400.0,2019-09-30 10:27:00,"665 North St, Los Angeles, CA 90001",400.0,September, Los Angeles,10,"Vareebadd Phone,USB-C Charging Cable"
5780,253719,Google Phone,1,600.0,2019-09-21 09:10:00,"101 Walnut St, Austin, TX 73301",600.0,September, Austin,9,"Google Phone,USB-C Charging Cable"
5783,253721,Google Phone,1,600.0,2019-09-03 12:06:00,"476 Chestnut St, San Francisco, CA 94016",600.0,September, San Francisco,12,"Google Phone,USB-C Charging Cable"
5822,253759,AA Batteries (4-pack),2,3.84,2019-09-02 15:26:00,"887 Adams St, Los Angeles, CA 90001",7.68,September, Los Angeles,15,"AA Batteries (4-pack),Lightning Charging Cable"
5895,253831,Wired Headphones,1,11.99,2019-09-08 19:57:00,"646 Pine St, Seattle, WA 98101",11.99,September, Seattle,19,"Wired Headphones,27in 4K Gaming Monitor"
5902,253837,Google Phone,1,600.0,2019-09-30 21:11:00,"797 Sunset St, San Francisco, CA 94016",600.0,September, San Francisco,21,"Google Phone,USB-C Charging Cable"
5913,253847,Bose SoundSport Headphones,1,99.99,2019-09-24 12:12:00,"966 Sunset St, San Francisco, CA 94016",99.99,September, San Francisco,12,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
5935,253868,Apple Airpods Headphones,1,150.0,2019-09-02 18:44:00,"719 Cherry St, Los Angeles, CA 90001",150.0,September, Los Angeles,18,"Apple Airpods Headphones,USB-C Charging Cable"
5965,253897,Apple Airpods Headphones,1,150.0,2019-09-02 12:21:00,"304 Maple St, Los Angeles, CA 90001",150.0,September, Los Angeles,12,"Apple Airpods Headphones,iPhone"
5973,253904,27in 4K Gaming Monitor,1,389.99,2019-09-30 09:32:00,"532 Lake St, San Francisco, CA 94016",389.99,September, San Francisco,9,"27in 4K Gaming Monitor,Flatscreen TV"
5999,253929,27in 4K Gaming Monitor,1,389.99,2019-09-22 22:53:00,"710 Johnson St, New York City, NY 10001",389.99,September, New York City,22,"27in 4K Gaming Monitor,20in Monitor"
6011,253940,Bose SoundSport Headphones,1,99.99,2019-09-24 16:44:00,"487 Walnut St, San Francisco, CA 94016",99.99,September, San Francisco,16,"Bose SoundSport Headphones,Lightning Charging Cable"
6040,253968,Wired Headphones,2,11.99,2019-09-11 16:55:00,"63 8th St, Boston, MA 02215",23.98,September, Boston,16,"Wired Headphones,34in Ultrawide Monitor"
6051,253978,iPhone,1,700.0,2019-09-11 15:10:00,"142 Lake St, Portland, OR 97035",700.0,September, Portland,15,"iPhone,Lightning Charging Cable,Wired Headphones"
6056,253981,Lightning Charging Cable,1,14.95,2019-09-02 22:32:00,"811 Adams St, Atlanta, GA 30301",14.95,September, Atlanta,22,"Lightning Charging Cable,Lightning Charging Cable"
6063,253987,iPhone,1,700.0,2019-09-27 23:11:00,"245 North St, San Francisco, CA 94016",700.0,September, San Francisco,23,"iPhone,Lightning Charging Cable"
6123,254046,Google Phone,1,600.0,2019-09-08 13:53:00,"875 Wilson St, Boston, MA 02215",600.0,September, Boston,13,"Google Phone,Wired Headphones"
6144,254066,Wired Headphones,4,11.99,2019-09-03 11:04:00,"654 Ridge St, San Francisco, CA 94016",47.96,September, San Francisco,11,"Wired Headphones,Bose SoundSport Headphones"
6157,254078,AAA Batteries (4-pack),1,2.99,2019-09-05 12:32:00,"797 Dogwood St, San Francisco, CA 94016",2.99,September, San Francisco,12,"AAA Batteries (4-pack),Macbook Pro Laptop"
6194,254114,Google Phone,1,600.0,2019-09-03 23:04:00,"734 11th St, Los Angeles, CA 90001",600.0,September, Los Angeles,23,"Google Phone,USB-C Charging Cable"
6200,254119,Google Phone,1,600.0,2019-09-18 20:34:00,"31 River St, Boston, MA 02215",600.0,September, Boston,20,"Google Phone,USB-C Charging Cable"
6214,254132,ThinkPad Laptop,1,999.99,2019-09-09 12:01:00,"628 Ridge St, Austin, TX 73301",999.99,September, Austin,12,"ThinkPad Laptop,Google Phone"
6258,254175,Google Phone,1,600.0,2019-09-04 08:07:00,"180 Lincoln St, Portland, OR 97035",600.0,September, Portland,8,"Google Phone,USB-C Charging Cable"
6342,254258,iPhone,1,700.0,2019-09-09 21:21:00,"48 Church St, Boston, MA 02215",700.0,September, Boston,21,"iPhone,Lightning Charging Cable"
6357,254272,27in FHD Monitor,1,149.99,2019-09-18 01:28:00,"551 Maple St, San Francisco, CA 94016",149.99,September, San Francisco,1,"27in FHD Monitor,USB-C Charging Cable"
6363,254277,iPhone,1,700.0,2019-09-25 17:34:00,"469 Hickory St, San Francisco, CA 94016",700.0,September, San Francisco,17,"iPhone,Wired Headphones"
6387,254300,AA Batteries (4-pack),1,3.84,2019-09-04 19:44:00,"278 4th St, San Francisco, CA 94016",3.84,September, San Francisco,19,"AA Batteries (4-pack),USB-C Charging Cable"
6394,254306,iPhone,1,700.0,2019-09-30 23:53:00,"509 6th St, San Francisco, CA 94016",700.0,September, San Francisco,23,"iPhone,Apple Airpods Headphones"
6437,254348,27in 4K Gaming Monitor,1,389.99,2019-09-24 09:48:00,"368 Walnut St, Atlanta, GA 30301",389.99,September, Atlanta,9,"27in 4K Gaming Monitor,Apple Airpods Headphones"
6451,254361,20in Monitor,1,109.99,2019-09-21 18:16:00,"668 Main St, San Francisco, CA 94016",109.99,September, San Francisco,18,"20in Monitor,USB-C Charging Cable"
6462,254371,Vareebadd Phone,1,400.0,2019-09-04 12:36:00,"655 Walnut St, San Francisco, CA 94016",400.0,September, San Francisco,12,"Vareebadd Phone,Wired Headphones"
6478,254386,20in Monitor,1,109.99,2019-09-13 10:03:00,"956 Sunset St, Seattle, WA 98101",109.99,September, Seattle,10,"20in Monitor,Lightning Charging Cable"
6528,254435,Bose SoundSport Headphones,1,99.99,2019-09-01 18:08:00,"368 Highland St, San Francisco, CA 94016",99.99,September, San Francisco,18,"Bose SoundSport Headphones,Flatscreen TV"
6549,254455,ThinkPad Laptop,1,999.99,2019-09-15 17:39:00,"585 Sunset St, New York City, NY 10001",999.99,September, New York City,17,"ThinkPad Laptop,Bose SoundSport Headphones"
6584,254489,USB-C Charging Cable,1,11.95,2019-09-28 09:18:00,"934 Cedar St, Los Angeles, CA 90001",11.95,September, Los Angeles,9,"USB-C Charging Cable,AAA Batteries (4-pack)"
6650,254554,Google Phone,1,600.0,2019-09-25 17:28:00,"462 Willow St, San Francisco, CA 94016",600.0,September, San Francisco,17,"Google Phone,Bose SoundSport Headphones"
6659,254562,AAA Batteries (4-pack),1,2.99,2019-09-07 12:29:00,"395 6th St, Los Angeles, CA 90001",2.99,September, Los Angeles,12,"AAA Batteries (4-pack),USB-C Charging Cable"
6677,254579,AA Batteries (4-pack),1,3.84,2019-09-12 20:59:00,"918 Ridge St, Atlanta, GA 30301",3.84,September, Atlanta,20,"AA Batteries (4-pack),Apple Airpods Headphones"
6749,254650,Google Phone,1,600.0,2019-09-12 12:55:00,"355 Washington St, Boston, MA 02215",600.0,September, Boston,12,"Google Phone,USB-C Charging Cable"
6772,254672,Apple Airpods Headphones,1,150.0,2019-09-01 18:49:00,"909 Chestnut St, Los Angeles, CA 90001",150.0,September, Los Angeles,18,"Apple Airpods Headphones,iPhone"
6787,254686,27in FHD Monitor,1,149.99,2019-09-19 20:36:00,"285 Elm St, New York City, NY 10001",149.99,September, New York City,20,"27in FHD Monitor,Lightning Charging Cable"
6805,254703,iPhone,1,700.0,2019-09-25 08:04:00,"615 8th St, New York City, NY 10001",700.0,September, New York City,8,"iPhone,Lightning Charging Cable,Wired Headphones"
6817,254713,Google Phone,1,600.0,2019-09-08 17:27:00,"893 Pine St, Los Angeles, CA 90001",600.0,September, Los Angeles,17,"Google Phone,USB-C Charging Cable"
6828,254723,Lightning Charging Cable,1,14.95,2019-09-11 19:20:00,"521 Washington St, Atlanta, GA 30301",14.95,September, Atlanta,19,"Lightning Charging Cable,AA Batteries (4-pack)"
6863,254757,iPhone,1,700.0,2019-09-10 17:38:00,"961 Park St, San Francisco, CA 94016",700.0,September, San Francisco,17,"iPhone,Apple Airpods Headphones,Wired Headphones"
6880,254772,Wired Headphones,1,11.99,2019-09-12 21:45:00,"426 Main St, Atlanta, GA 30301",11.99,September, Atlanta,21,"Wired Headphones,Bose SoundSport Headphones"
6967,254858,iPhone,1,700.0,2019-10-01 01:39:00,"596 Adams St, New York City, NY 10001",700.0,October, New York City,1,"iPhone,Lightning Charging Cable,Wired Headphones"
6995,254884,20in Monitor,1,109.99,2019-09-16 13:57:00,"508 10th St, Portland, OR 97035",109.99,September, Portland,13,"20in Monitor,ThinkPad Laptop"
7001,254889,Google Phone,1,600.0,2019-09-08 14:17:00,"467 1st St, San Francisco, CA 94016",600.0,September, San Francisco,14,"Google Phone,Wired Headphones"
7008,254895,Vareebadd Phone,1,400.0,2019-09-07 19:08:00,"176 4th St, Seattle, WA 98101",400.0,September, Seattle,19,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
7013,254898,Google Phone,1,600.0,2019-09-06 11:52:00,"546 Main St, Dallas, TX 75001",600.0,September, Dallas,11,"Google Phone,USB-C Charging Cable"
7040,254924,iPhone,1,700.0,2019-09-17 09:52:00,"568 7th St, San Francisco, CA 94016",700.0,September, San Francisco,9,"iPhone,Lightning Charging Cable"
7062,254945,Apple Airpods Headphones,1,150.0,2019-09-23 18:09:00,"13 Hill St, Austin, TX 73301",150.0,September, Austin,18,"Apple Airpods Headphones,Apple Airpods Headphones"
7070,254952,AAA Batteries (4-pack),1,2.99,2019-09-29 22:45:00,"739 Lakeview St, Los Angeles, CA 90001",2.99,September, Los Angeles,22,"AAA Batteries (4-pack),34in Ultrawide Monitor"
7072,254953,AA Batteries (4-pack),1,3.84,2019-09-13 13:13:00,"891 Lincoln St, Los Angeles, CA 90001",3.84,September, Los Angeles,13,"AA Batteries (4-pack),Google Phone"
7104,254984,iPhone,1,700.0,2019-09-08 01:27:00,"64 Washington St, New York City, NY 10001",700.0,September, New York City,1,"iPhone,Lightning Charging Cable"
7132,255011,Google Phone,1,600.0,2019-09-08 22:35:00,"977 Hill St, San Francisco, CA 94016",600.0,September, San Francisco,22,"Google Phone,Bose SoundSport Headphones"
7174,255052,iPhone,1,700.0,2019-09-05 21:47:00,"746 7th St, Atlanta, GA 30301",700.0,September, Atlanta,21,"iPhone,Wired Headphones"
7183,255060,AAA Batteries (4-pack),3,2.99,2019-09-28 11:51:00,"495 South St, Boston, MA 02215",8.97,September, Boston,11,"AAA Batteries (4-pack),20in Monitor"
7199,255075,Google Phone,1,600.0,2019-09-29 16:21:00,"247 Madison St, New York City, NY 10001",600.0,September, New York City,16,"Google Phone,Wired Headphones"
7217,255092,Wired Headphones,2,11.99,2019-09-11 12:20:00,"940 Washington St, Dallas, TX 75001",23.98,September, Dallas,12,"Wired Headphones,AA Batteries (4-pack)"
7221,255095,Google Phone,1,600.0,2019-09-30 18:22:00,"360 South St, Austin, TX 73301",600.0,September, Austin,18,"Google Phone,USB-C Charging Cable"
7226,255099,iPhone,1,700.0,2019-09-18 12:35:00,"332 Chestnut St, San Francisco, CA 94016",700.0,September, San Francisco,12,"iPhone,Lightning Charging Cable,Wired Headphones"
7266,255137,Lightning Charging Cable,1,14.95,2019-09-09 14:20:00,"44 Ridge St, San Francisco, CA 94016",14.95,September, San Francisco,14,"Lightning Charging Cable,LG Washing Machine"
7284,255154,Google Phone,1,600.0,2019-09-09 18:42:00,"467 Elm St, Dallas, TX 75001",600.0,September, Dallas,18,"Google Phone,USB-C Charging Cable"
7316,255185,34in Ultrawide Monitor,1,379.99,2019-09-03 16:21:00,"821 Jackson St, Los Angeles, CA 90001",379.99,September, Los Angeles,16,"34in Ultrawide Monitor,AAA Batteries (4-pack)"
7331,255199,iPhone,1,700.0,2019-09-15 13:43:00,"133 Wilson St, San Francisco, CA 94016",700.0,September, San Francisco,13,"iPhone,Wired Headphones"
7380,255247,Google Phone,1,600.0,2019-09-11 10:16:00,"176 Ridge St, San Francisco, CA 94016",600.0,September, San Francisco,10,"Google Phone,USB-C Charging Cable"
7398,255264,Lightning Charging Cable,1,14.95,2019-09-25 19:40:00,"945 Chestnut St, New York City, NY 10001",14.95,September, New York City,19,"Lightning Charging Cable,34in Ultrawide Monitor"
7453,255318,Macbook Pro Laptop,1,1700.0,2019-09-26 11:58:00,"548 Jackson St, Dallas, TX 75001",1700.0,September, Dallas,11,"Macbook Pro Laptop,Macbook Pro Laptop"
7497,255361,Vareebadd Phone,1,400.0,2019-09-11 13:32:00,"517 Sunset St, San Francisco, CA 94016",400.0,September, San Francisco,13,"Vareebadd Phone,USB-C Charging Cable"
7527,255390,Lightning Charging Cable,1,14.95,2019-09-09 14:34:00,"505 Hill St, San Francisco, CA 94016",14.95,September, San Francisco,14,"Lightning Charging Cable,Lightning Charging Cable"
